id,relevance
1,2.2708378
4,2.3339703
5,2.6043286
6,2.6830075
7,2.7690604
8,2.2991223
10,2.307786
11,2.269128
12,2.0871296
13,2.3982625
14,2.3271883
15,2.3463168
19,2.3921869
22,2.418089
24,2.2388299
25,2.2252233
26,2.260857
28,2.4845538
29,2.353457
30,2.2366903
31,2.4937627
32,2.394174
33,2.395271
36,2.2999704
39,2.2616866
40,2.313046
41,2.394479
42,2.067994
43,2.345057
44,2.3486707
45,2.3986225
46,2.2295156
47,2.3910537
49,2.4786437
50,2.3661563
52,2.2942977
53,2.0820956
54,2.1671276
55,2.2410226
56,2.5269175
57,2.1528802
58,2.2860115
59,2.4299471
60,2.1719615
61,2.1246161
62,2.3123229
63,2.4073846
64,2.400842
66,2.5247474
67,2.3424478
68,2.2540512
70,2.2403245
71,2.0315013
72,2.0152364
73,1.9740587
74,2.1784337
76,2.1990438
77,2.2318711
78,2.0833023
79,2.286518
80,2.2765374
82,2.265982
83,2.0486052
84,2.2090452
86,2.156878
87,2.2367568
89,2.3706088
91,2.1891723
93,2.2285018
94,2.083227
95,2.2091804
96,2.1647425
97,2.2909768
98,2.2794418
99,2.0914834
100,2.7348247
102,2.2943654
103,2.2177103
104,2.1004117
107,2.2897036
108,2.1030376
109,2.154468
110,2.0672593
111,2.212275
112,2.3326416
115,2.3523858
116,2.5896049
118,2.7531178
119,2.5219994
121,2.418554
124,2.6031497
126,2.311788
128,2.5030098
129,2.5962791
130,2.6607075
131,2.3367398
132,2.2886233
133,2.3895118
134,2.2737422
135,2.3897226
137,2.2817886
139,2.3603313
140,2.3021653
141,2.1912045
142,2.1367395
144,2.4266963
145,2.6037002
146,2.181695
148,2.1390193
151,2.3925676
152,2.2608886
153,2.3107352
154,2.1867042
155,2.2264657
156,2.1684217
159,2.2000577
160,2.3610997
161,2.4732811
163,2.4355607
167,2.513551
168,2.535043
169,2.3367577
170,2.4905887
171,2.6161847
173,2.357909
174,2.3008592
175,2.1816468
176,2.4628015
180,2.3268416
183,2.2734106
184,2.103957
185,2.1653326
187,2.2273068
188,1.9378273
189,2.1139607
190,2.2150395
192,2.2662997
194,2.334441
196,2.1908717
197,2.2859578
198,2.0699317
199,2.1260462
200,2.203466
204,2.7523339
206,2.3330157
207,2.451557
208,2.4984765
209,2.1612732
211,2.4619575
212,2.4246173
213,2.3741295
216,2.5479627
217,2.4557426
218,2.4023368
219,2.4165657
220,2.2838469
221,2.4332378
222,2.3132765
224,2.1236567
225,2.41095
228,2.4415421
229,2.4149933
230,2.3992934
231,2.368308
232,2.3981464
234,2.4311862
235,2.5438588
236,2.3315468
237,2.3418565
238,2.507904
239,2.3588896
240,2.4461586
242,2.6837125
243,2.3286746
244,2.467727
246,2.352489
247,2.2948604
248,2.3728356
249,2.4311206
250,2.5109963
251,2.1688504
252,2.3096
253,2.3054538
254,2.3033202
256,2.3866315
258,2.3501086
260,2.351676
262,2.3611057
263,2.419623
264,2.3865504
265,2.2941704
267,2.4020038
268,2.3656795
269,2.214857
271,2.348648
273,2.149958
274,2.0981076
277,2.3139038
278,2.2041986
279,2.071497
280,2.239201
281,2.3857656
282,2.5212827
283,2.4606042
285,2.2388248
286,2.3799872
287,2.3608968
288,2.355394
289,2.3858335
291,2.3547297
292,2.3686194
295,2.3006902
296,2.3537009
298,2.370571
299,2.2776265
300,2.2985291
301,2.3910134
302,2.4730144
303,2.1777568
304,1.9732202
306,2.630405
307,2.5685494
308,2.4111772
309,2.579555
310,2.4336324
311,2.6490295
312,2.6763272
313,2.3569036
315,2.5810456
316,2.5287004
317,2.3741388
320,2.5238614
321,2.3603528
322,2.3746824
324,2.4244113
325,2.4546719
326,2.3769658
328,2.4354236
329,2.3194427
330,2.3696415
332,2.4358773
333,2.2451177
336,2.1237915
337,1.8846233
338,2.3270175
339,2.3557625
342,2.4183674
344,2.3129745
345,2.4569817
348,1.84923
349,2.5779762
352,2.238358
353,2.3734372
356,2.1802332
357,2.5961902
358,2.3058035
360,2.3625703
362,1.9975426
364,2.2107725
366,2.1863155
367,2.3119974
368,2.1318502
369,2.357946
370,2.4743438
371,2.559373
372,2.4598308
376,2.482925
377,2.4753184
378,2.3126578
379,2.3397698
380,2.006778
381,2.3218699
382,2.30281
383,2.284246
384,2.3519115
386,2.407372
387,2.3912284
388,2.3748734
390,2.242587
391,2.2688727
392,2.375005
393,2.3284402
394,2.1319115
395,2.54633
396,2.334512
398,2.3595014
399,2.3334703
404,2.447458
405,2.488158
406,2.2007172
409,2.5158632
410,2.3232446
412,2.3435965
414,2.346414
415,1.8740823
416,2.3146915
417,1.803223
419,2.2409701
420,2.2082217
423,2.274242
424,2.1868696
425,1.9541744
426,2.4934905
427,2.456258
428,2.170398
429,2.432938
430,2.172952
431,2.3475337
432,2.4305758
433,2.5031269
434,2.3986242
435,2.2441773
436,2.507489
437,2.5066884
438,2.5189981
439,2.4236221
441,2.3457758
442,2.2933505
443,2.2832663
448,2.354173
449,2.3889453
450,2.3405635
451,2.3636107
453,2.5077763
457,2.3758552
460,2.5924666
462,2.6198921
463,2.5940301
464,2.2005923
465,2.2534432
466,2.3544195
467,2.1748073
471,2.2699878
472,2.2049313
474,2.2011316
477,2.4503407
482,2.3293285
483,2.4000442
484,2.2122092
486,2.6347225
487,1.8033463
488,2.2884865
489,2.1598558
490,2.213403
493,2.2392752
494,2.3078618
495,2.2887607
496,2.2718332
498,2.0393367
499,2.4078977
502,2.580576
503,2.456076
504,2.545957
505,2.495324
506,2.5570538
507,2.1962209
509,2.4490476
510,2.2965305
512,2.3078613
513,2.2815957
514,2.2150798
515,2.3587165
518,2.1044059
519,2.2735531
520,2.361253
521,2.4768891
522,2.2912498
523,2.3505
525,2.1509547
526,2.4553638
527,2.6747038
528,2.4689488
529,2.6707282
530,2.6175647
531,2.5144668
532,2.5358818
534,2.5555875
535,2.4551928
537,2.3299046
538,2.3443203
539,2.4325309
540,2.342149
541,2.3898044
543,2.0216699
545,2.5146995
546,2.4224458
547,2.304737
548,2.5362155
550,2.4207766
552,2.3712761
553,2.455057
554,2.276584
555,2.611173
556,2.2896957
558,2.4060874
560,2.4284854
561,2.3568845
564,2.58573
565,2.311688
566,2.3338797
567,2.4183354
569,2.2248511
570,2.3280323
574,2.116762
575,2.3775659
577,2.348375
578,2.2620516
579,2.2607522
580,2.3007696
586,2.528852
587,2.5995655
588,2.4191172
589,2.2351136
590,2.7089863
592,2.442087
594,2.4141603
596,2.5557075
597,2.4410071
598,2.4767475
599,2.4383423
601,2.3376617
602,2.3443418
603,2.3428333
604,2.4759643
607,2.2783904
608,2.1178575
609,1.554957
610,2.3159127
612,2.3577468
613,2.2982252
614,2.2897236
615,2.3416028
616,2.4840398
617,2.3863037
618,2.4305806
620,2.528403
621,2.4437625
622,2.4234977
623,2.1801052
624,2.4918208
625,2.3418298
627,2.2680964
628,2.3046029
629,2.726952
631,2.424501
632,2.3767796
633,2.182636
638,2.360946
639,2.323806
641,2.2953
645,2.2844224
647,2.467382
648,2.1605182
649,2.4897125
650,2.344501
651,2.4846702
654,2.1779618
655,2.3853745
656,2.3625011
657,2.7516174
658,2.244868
664,2.5318995
665,2.5696251
667,2.2533283
672,2.3044677
673,2.6593676
675,2.1693082
676,2.0879626
678,2.1952236
681,2.304515
683,2.2674327
684,2.2771726
685,2.4327915
689,2.4727018
692,2.2485707
693,2.248322
694,2.4314466
695,2.3352044
697,2.155845
698,2.4640477
699,2.4481034
701,2.4552083
702,2.3711276
703,2.2763724
704,2.2558644
705,2.3478236
706,2.3573165
707,2.500835
708,2.3733134
709,2.3447065
710,2.410602
711,2.5694766
714,2.5666497
716,2.367459
717,2.4145095
719,2.5271838
720,2.4454508
721,2.4441772
723,2.3920393
724,2.3440294
725,2.2925446
727,2.2521243
728,2.402413
729,2.4935458
730,2.3149776
732,2.3367019
733,2.3501544
735,2.3570938
736,2.1698694
738,2.5105681
741,2.6043224
744,2.4429612
746,2.0667977
747,2.301016
750,2.0444286
752,2.1522355
754,2.0553272
755,2.5020394
757,2.4606836
761,2.3241756
762,2.0983849
766,2.2115538
767,2.1596017
768,2.097302
769,2.2547107
770,2.278416
772,2.262965
774,2.361648
775,2.3866763
776,2.465281
777,2.4198632
779,2.4324768
780,2.425589
781,2.3273659
782,2.449768
783,2.1737568
785,2.2245328
786,2.2256322
788,2.3917212
789,2.282582
792,2.3212974
793,2.3565977
794,2.3192735
795,2.1750255
796,2.405474
797,2.3669353
798,2.327941
799,2.3561444
802,2.3393683
803,2.4528062
804,2.318847
805,2.5114849
806,2.6286793
807,2.3084936
808,2.5089335
809,1.9010178
810,2.4147763
813,2.4078498
814,2.2807927
815,2.505505
816,2.4393277
820,2.2436583
821,2.2344577
822,2.3846705
823,2.2097564
825,2.2477403
827,2.2350998
829,2.4646816
830,2.3300664
833,2.520253
834,2.5613556
835,2.3826442
836,2.4649081
838,2.5149713
839,2.5513563
840,2.605949
841,2.4864328
842,2.379657
845,2.202783
846,2.3382294
848,2.4471776
849,2.428025
850,2.2604318
851,2.3080215
853,2.5396008
854,2.2520506
855,2.232651
856,2.3560681
858,2.0944207
859,2.329525
860,2.4652996
861,2.4521801
863,2.271114
864,2.332318
865,2.260897
866,2.439246
870,2.413573
871,2.36487
873,2.4204202
874,2.4188077
875,2.2940922
877,2.4739747
879,2.3254404
880,2.5208888
883,2.4097466
884,2.3201013
887,2.3973014
888,2.1348698
889,2.3086765
890,2.3380356
891,2.2563548
892,2.2570863
896,2.5069156
897,2.1866267
900,2.3461258
901,2.4187677
903,2.359724
904,2.4294996
905,2.4431157
906,2.682527
907,2.1979136
911,2.3414187
913,2.1908088
914,2.320826
915,2.123231
916,2.193734
917,2.1762123
919,2.163568
920,2.2712955
921,2.3714683
924,2.6430154
925,2.4774308
926,2.2980816
927,2.2520306
930,2.5622907
931,2.555992
932,2.3227742
933,2.4906552
935,2.5394206
936,2.5809703
937,2.4406886
938,2.4267228
939,2.4994507
941,2.2798693
942,2.347341
943,2.6763659
945,2.5045872
946,2.2699747
947,2.28236
948,2.0643592
949,2.3471649
950,2.1749692
951,2.301308
952,2.3823614
953,2.4390287
955,2.1369834
956,1.9988972
957,2.254868
959,2.2744308
960,2.0472393
961,2.2092166
964,2.4868722
965,2.242807
966,2.1679623
967,2.6404152
968,2.2587245
970,2.5062258
971,2.6404152
972,2.5062258
973,2.057542
975,2.6028564
976,2.4313228
977,2.4851143
979,2.490323
980,2.6116881
981,2.3996444
982,2.4484367
983,2.2696824
985,2.279042
986,2.3916383
987,2.5206842
988,2.3371847
989,2.3957133
990,2.3557725
992,2.5256002
993,2.4298868
994,2.3493423
995,2.229923
996,2.2609951
997,2.3940225
998,2.4851048
999,2.2742264
1002,2.485931
1003,2.2772956
1005,2.4247122
1006,2.259098
1009,2.250643
1010,2.5744996
1011,2.623692
1012,2.5387733
1013,2.531354
1014,2.6632233
1015,2.5780723
1016,2.3296657
1017,2.320911
1018,2.2302234
