id,relevance
1,2.048387618243306
4,2.0359139073498675
5,2.399331302011696
6,2.4801290915275027
7,2.6481051559309416
8,2.150555873105662
10,2.6313566465640617
11,2.478487424271205
12,2.1437647456862607
13,2.760979364491924
14,2.604706763951324
15,2.32684218858174
19,2.531248025981686
22,2.7009947187522485
24,2.471077466190195
25,2.2454465330154174
26,1.8560113655102775
28,2.5014142716413827
29,2.159361082979066
30,2.1052222625504373
31,2.723813303101623
32,2.670864044439343
33,2.1888575665382852
36,2.5799555350966186
39,2.3936990938476725
40,2.63594068693786
41,2.2749437744691816
42,2.446933631977863
43,2.6837963982055597
44,2.5311502159752863
45,2.6055722757006943
46,2.5848589597560743
47,2.155161182902941
49,2.4280932471927383
50,2.4905669903461933
52,2.2278841569072374
53,2.442534223536569
54,2.3729404323262906
55,2.5748209653579424
56,2.6985262694399137
57,2.3791168648360785
58,2.3309905831188837
59,2.2231634557722697
60,1.898158476910498
61,2.601350465051417
62,2.5175124176267385
63,2.7064667001763536
64,2.600295629182182
66,2.7094353286911517
67,2.427063647658217
68,2.019462160332926
70,2.067776600369195
71,2.361753575044179
72,2.1118330202928686
73,2.0250570572267192
74,2.053680083313546
76,2.05236546931526
77,2.1821877012512254
78,1.8775309889429308
79,1.915650927420728
80,1.9953353675596868
82,2.390121980447361
83,2.3809032003320607
84,1.8979012565097775
86,2.324828125357528
87,2.2111426597216166
89,2.386527115390564
91,2.0700364128065165
93,1.9864762093681023
94,2.197971624886265
95,2.2201601524943566
96,1.8410605195263312
97,2.0338740766232104
98,2.1730552879282166
99,1.9300458134460652
100,2.5243148464067784
102,2.157987844412714
103,2.0940379672416998
104,2.0895057921800144
107,2.6172962793726544
108,2.0531652271768426
109,2.7092131245193984
110,2.292339479950508
111,2.3462791928202584
112,2.3315070399496576
115,2.3898058474781876
116,2.480522973390465
118,2.6279007939040793
119,2.702173249418514
121,2.693360502572128
124,2.618131232523177
126,2.489323718825514
128,2.2931633853616558
129,2.650699281051397
130,2.3525923309197676
131,2.375768289593395
132,2.3612284972170787
133,2.3928211095986636
134,2.599609591443019
135,2.4534916147132972
137,2.4008316104453837
139,2.589409879974053
140,2.0629283010351327
141,2.069914922622526
142,2.1318257111837333
144,2.5913159951393325
145,2.655786606322516
146,2.096507014848554
148,2.1824166884874314
151,2.314349572845321
152,2.107998339868091
153,2.4733062581987832
154,1.7622961180005638
155,2.102934627742225
156,2.119702906919561
159,2.0896467089734814
160,2.1187646060808754
161,2.4935864949582016
163,2.7198566853127515
167,2.513094125804316
168,2.43687327723166
169,2.07368589737411
170,2.6728818430476906
171,2.6781015341296577
173,2.4473600397727067
174,2.182012717820848
175,2.3778048228506834
176,2.163046627582132
180,2.256101886033371
183,2.453536990059799
184,2.1804083220184687
185,2.1804083220184687
187,2.6659244324466527
188,1.8773824055134984
189,1.9646292800251366
190,2.2426916943389115
192,2.2249346193828763
194,2.452298268477241
196,1.8447572080559704
197,2.018263417971153
198,2.5807935161470983
199,2.5807935161470983
200,2.6480855246463904
204,2.799567374943157
206,2.57643813608087
207,2.4974967927331577
208,2.354206283136616
209,2.293652314523274
211,2.522975481182534
212,2.3945344214792414
213,2.5281362185492156
216,2.6101538722253905
217,2.727427804827995
218,2.371954910089111
219,2.625419547097774
220,2.2550123867926675
221,2.3217055883862927
222,2.332563532483778
224,1.8353071074099947
225,2.6163166675820704
228,2.608400395670866
229,2.485939487597742
230,2.7124917322025373
231,2.374432932865023
232,2.2816475542814483
234,2.521728157136736
235,2.634928557018695
236,2.5082368139346047
237,2.5160004825372386
238,2.7236248401294603
239,2.3180740446985633
240,2.3597596135811965
242,2.664543164164041
243,2.469287572336184
244,2.3965643747547376
246,2.1444676840304773
247,2.0868492489775976
248,2.092435198717342
249,2.583624502694576
250,2.251723729901279
251,2.47873618475279
252,2.495258489299733
253,2.342970809351734
254,2.2096472727591583
256,2.3432978317087114
258,2.1369067648879025
260,2.2112135059179843
262,2.203268864920458
263,2.343971678441807
264,2.1062180795376486
265,2.245762940382198
267,2.6254601468883667
268,2.355086713948603
269,2.1979365233224764
271,2.5521330961366866
273,2.391783372183371
274,2.181377949078546
277,2.492969601911885
278,2.1995878830234483
279,1.8439604837603822
280,2.514977555928314
281,2.4716124774411896
282,2.707224725033927
283,2.437683603414411
285,2.7474234152236314
286,2.535021020740125
287,2.1727515049562567
288,2.5309279640220192
289,2.5309279640220192
291,2.4061916964318613
292,2.3934602023972382
295,2.490199878475358
296,2.490199878475358
298,2.317013663189986
299,2.4996280671567437
300,2.6259693156094825
301,2.4508472963824226
302,2.6519773740866928
303,2.1828782905210007
304,1.8940850071002584
306,2.6561317396048167
307,2.425322212562495
308,2.5535195584248798
309,2.481018443508097
310,2.3748793716020757
311,2.45166872790646
312,2.7400921620295002
313,2.491537828789827
315,2.4204431586733994
316,2.3747027953346675
317,2.3508133405171097
320,2.3952382707867614
321,2.092934343277066
322,2.390233647778926
324,2.4376503404100434
325,2.6114206971917
326,2.486504906866235
328,2.641377809721884
329,2.3269567661647623
330,2.4912083555920836
332,2.2226443809081973
333,2.5346432161330372
336,2.458142870465016
337,2.3421165254558103
338,2.143531059305808
339,2.1582140110512054
342,2.5242551619942164
344,2.0714327225809988
345,2.476730094202574
348,1.7945325307454023
349,2.6335524355603237
352,2.034676520972537
353,2.525689214254363
356,2.3590827231566482
357,2.7320181599135807
358,2.470764007096973
360,2.3354416878297046
362,1.979036335587665
364,2.6143760790877906
366,2.6327150468204294
367,2.6064259430904166
368,1.8558670453585797
369,2.5197760338459005
370,2.7346598940947606
371,2.723572021748905
372,2.5057236538460015
376,2.680680151521243
377,2.68896228850977
378,2.663051494521513
379,2.4482441058906423
380,1.8029444323495776
381,2.619389352398027
382,2.20216660746853
383,2.1040247728578785
384,2.620674571244775
386,2.37870632197609
387,2.373276829172056
388,2.373276829172056
390,2.378630909523915
391,1.893318679299962
392,2.6074073604535526
393,2.0730997099843744
394,2.080377092029527
395,2.213248146262317
396,2.395010740790706
398,2.264321010944119
399,2.7187677190540667
404,2.702216480526828
405,2.7283924163300837
406,2.4703007968978574
409,2.440607761923049
410,2.4867182352556987
412,2.6119979291427007
414,2.600558532220158
415,2.1782368762329978
416,2.503589399335615
417,1.860293010386904
419,2.412677993753098
420,2.5293334563157246
423,2.3777519041227086
424,2.1543317690985995
425,1.683765757708685
426,2.7829821743939864
427,2.295515785256822
428,2.733517427481914
429,2.07989509441057
430,1.9986128552015248
431,2.6915398337785743
432,2.7240468774103372
433,2.703077468828623
434,2.6074019591236857
435,2.346341052289633
436,2.4102398663633187
437,2.712585408936197
438,2.750710339895404
439,2.6056940563010764
441,2.38270430322854
442,2.6972420712703866
443,2.2792432839615397
448,2.2789476926498162
449,2.440076066266221
450,2.4888134942156035
451,2.442051890965246
453,2.7465847655109843
457,2.697192146623361
460,2.8429616130311413
462,2.8112997851276087
463,2.8697122398138464
464,2.4395566916301443
465,2.641333293816053
466,2.693061120292855
467,2.2745281078447186
471,2.4555931918868503
472,2.0952091023239396
474,2.6817079261280514
477,2.281996362542523
482,2.5967791743656425
483,2.5861441734695747
484,2.7517299652293765
486,2.7425095671297157
487,1.961457680420489
488,2.5938221085460547
489,2.3178229312505
490,2.1577841228899333
493,2.2735610050039
494,2.2236802492461867
495,2.179493536597468
496,2.296948882298264
498,2.0971046060235556
499,2.5341641324385686
502,2.6554694671598025
503,2.251199013079537
504,2.2133649025001256
505,2.2709208014311812
506,2.6049338249261926
507,2.385014642243623
509,2.600499260441789
510,2.3219423355873063
512,2.1931935198911603
513,2.0965662976625397
514,2.559256356525137
515,2.033825872431254
518,1.9080294694671671
519,2.533484571579188
520,2.513067807496473
521,2.382204309696633
522,2.128438943303387
523,2.260574671307584
525,2.6215106465956866
526,2.667141280098532
527,2.663576691033245
528,2.2853610574955328
529,2.533283605663109
530,2.233352605602359
531,2.2082228528486922
532,2.1899315791102536
534,2.5284496968030505
535,2.5609314895850424
537,2.613361692081209
538,2.454778326290654
539,2.7731286112626465
540,2.600128366719
541,2.365378276804314
543,2.5930573440996585
545,2.6930284570814003
546,2.4634092336842213
547,2.2440627837322826
548,2.3641653094933264
550,2.4614880049441648
552,2.7093753036969277
553,2.6957154691151044
554,2.2967976929232483
555,2.467998396445695
556,2.690479575804154
558,2.226036949924034
560,2.4446672248700945
561,2.2929028071126054
564,2.734348220298537
565,2.481887191613366
566,2.6909653287078226
567,2.426562058445046
569,2.5246874352762405
570,2.665920944833711
574,2.2589577205313365
575,2.4489616003868764
577,2.2966434416883756
578,2.3122360278805765
